gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
1984-3	1447426232306	13	filler	santahat	target	2	3	watermelon	distractor	3	2	strawberry	distractor	1	1	1	1	0	fat		1447426230228	fat	False	False	False	santahat	NA	NA
1984-3	1447426237496	14	filler	tooth	target	1	2	snowflake	distractor	2	1	broccoli	distractor	3	3	1	1	0	mouth		1447426236039	mouth	False	False	False	tooth	NA	NA
1984-3	1447426244226	15	filler	camera	target	3	3	teddybear	distractor	2	1	tire	distractor	1	2	1	1	0	pic		1447426242364	pic	False	False	False	camera	NA	NA
1984-3	1447426249790	16	filler	hotdog	target	2	3	piano	distractor	1	2	gloves	distractor	3	1	1	1	0	weiner		1447426248131	weiner	False	False	False	hotdog	NA	NA
1984-3	1447426255713	17	filler	toilet	target	3	1	sheep	distractor	1	2	firetruck	distractor	2	3	1	1	0	poopie		1447426253006	poopie	False	False	False	toilet	NA	NA
1984-3	1447426261699	18	filler	tooth	target	1	3	tomato	distractor	3	2	coconut	distractor	2	1	2	1	1	mouth	haha	1447426257893___1447426260074	mouth	False	False	False	tooth	NA	NA
1984-3	1447426268859	19	filler	ketchup	target	1	3	horse	distractor	2	1	garbagecan	distractor	3	2	1	1	0	food		1447426267395	food	False	False	False	ketchup	NA	NA
1984-3	1447426276160	20	filler	egg	target	2	3	flamingo	distractor	1	2	camera	distractor	3	1	1	1	0	breakfast		1447426274572	breakfast	False	False	False	egg	NA	NA
1984-3	1447426283181	21	filler	fox	target	1	1	lime	distractor	3	3	tire	distractor	2	2	1	1	0	animal		1447426281926	animal	False	False	False	fox	NA	NA
1984-3	1447426290767	22	filler	lemon	target	2	2	smokedetector	distractor	3	3	carrot	distractor	1	1	1	1	0	sour		1447426289604	sour	False	False	False	lemon	NA	NA
1984-3	1447426295815	23	filler	car	target	3	2	tophat	distractor	2	3	cherries	distractor	1	1	1	1	0	vroom		1447426294645	vroom	False	False	False	car	NA	NA
1984-3	1447426298796	24	sizeOnly	big_pink_weddingcake	target	2	2	small_white_weddingcake	distractor	3	3	small_pink_weddingcake	distractor	1	1	1	1	0	big		1447426297700	big	True	False	False	weddingcake	big	pink
1984-3	1447426306552	25	filler	polarbear	target	2	3	strawberry	distractor	3	2	binoculars	distractor	1	1	1	1	0	large sack		1447426303357	large sack	False	False	False	polarbear	NA	NA
1984-3	1447426311322	26	sizeOnly	small_yellow_balloon	target	2	1	big_yellow_balloon	distractor	3	3	big_pink_balloon	distractor	1	2	1	1	0	small		1447426308546	small	True	False	False	balloon	small	yellow
1984-3	1447426324067	27	filler	raspberry	target	2	3	orange	distractor	3	1	trumpet	distractor	1	2	1	1	0	small fruit		1447426322272	small fruit	False	False	False	raspberry	NA	NA
1984-3	1447426331737	28	colorOnly	big_brown_jacket	target	2	2	small_green_jacket	distractor	1	1	big_green_jacket	distractor	3	3	1	1	0	stoner poop		1447426330074	stoner poop	False	False	False	jacket	big	brown
1984-3	1447426338516	29	filler	pumpkin	target	2	3	firehydrant	distractor	1	2	mailbox	distractor	3	1	1	1	0	halloween		1447426337079	halloween	False	False	False	pumpkin	NA	NA
1984-3	1447426341103	30	filler	broccoli	target	1	3	grapefruit	distractor	3	1	clarinet	distractor	2	2	1	1	0	weed		1447426340273	weed	False	False	False	broccoli	NA	NA
1984-3	1447426343962	31	filler	cactus	target	1	1	orange	distractor	3	3	strawberry	distractor	2	2	1	1	0	weed		1447426342958	weed	False	False	False	cactus	NA	NA
1984-3	1447426347020	32	filler	football	target	1	3	fox	distractor	3	1	motorcycle	distractor	2	2	1	1	0	sport		1447426345970	sport	False	False	False	football	NA	NA
1984-3	1447426350646	33	colorOnly	small_black_comb	distractor	1	2	small_blue_comb	target	3	1	big_black_comb	distractor	2	3	1	1	0	small		1447426349033	small	True	False	False	comb	small	black
1984-3	1447426353739	34	sizeOnly	big_blue_butterfly	target	3	3	small_purple_butterfly	distractor	2	2	small_blue_butterfly	distractor	1	1	1	1	0	big		1447426352684	big	True	False	False	butterfly	big	blue
1984-3	1447426360297	35	filler	snake	target	3	2	garlic	distractor	2	3	snowflake	distractor	1	1	2	2	0	weiner___black		1447426358457___1447426359922	weiner	False	False	False	snake	NA	NA
1984-3	1447426372175	36	filler	coconut	target	3	3	broccoli	distractor	2	2	garbagecan	distractor	1	1	2	1	1	poop turd	damn	1447426368472___1447426370661	poop turd	False	False	False	coconut	NA	NA
1984-3	1447426375877	37	colorAndSize	small_orange_cap	target	1	3	big_blue_cap	distractor	3	2	big_blue_cap	distractor	2	1	1	1	0	small		1447426374479	small	True	False	False	cap	small	orange
1984-3	1447426379486	38	sizeOnly	big_black_avocado	target	1	2	small_green_avocado	distractor	2	1	small_black_avocado	distractor	3	3	1	1	0	large		1447426378393	large	False	False	False	avocado	big	black
1984-3	1447426385477	39	filler	cactus	target	3	1	feather	distractor	2	2	bulldozer	distractor	1	3	1	1	0	weed		1447426384161	weed	False	False	False	cactus	NA	NA
1984-3	1447426388441	40	colorAndSize	small_yellow_shoe	target	2	3	big_white_shoe	distractor	1	1	big_white_shoe	distractor	3	2	1	1	0	small		1447426387216	small	True	False	False	shoe	small	yellow
1984-3	1447426394592	41	filler	rubberduck	target	2	2	watermelon	distractor	3	1	kiwi	distractor	1	3	1	1	0	bath		1447426391015	bath	False	False	False	rubberduck	NA	NA
1984-3	1447426406048	42	colorOnly	small_purple_bracelet	target	2	3	big_green_bracelet	distractor	1	2	small_green_bracelet	distractor	3	1	3	2	1	small___yea	purple?	1447426396399___1447426403288___1447426405337	small	True	False	False	bracelet	small	purple
1984-3	1447426411116	43	colorOnly	small_purple_bike	distractor	3	1	small_red_bike	target	2	2	big_purple_bike	distractor	1	3	1	1	0	small		1447426409172	small	True	False	False	bike	small	purple
1984-3	1447426412632	44	filler	firehydrant	target	1	1	elephant	distractor	3	3	tomato	distractor	2	2	1	1	0	fire hydrant		1447426411296	fire hydrant	False	False	False	firehydrant	NA	NA
1984-3	1447426417693	45	colorAndSize	small_blue_cushion	target	2	2	big_orange_cushion	distractor	1	1	big_orange_cushion	distractor	3	3	1	1	0	small		1447426416947	small	True	False	False	cushion	small	blue
1984-3	1447426420858	46	sizeOnly	big_pink_golfball	target	3	2	small_blue_golfball	distractor	2	3	small_pink_golfball	distractor	1	1	1	1	0	big		1447426419535	big	True	False	False	golfball	big	pink
1984-3	1447426429217	47	colorOnly	small_green_pepper	target	2	1	big_red_pepper	distractor	3	3	small_red_pepper	distractor	1	2	1	1	0	not red hot 		1447426427216	not red hot 	False	False	False	pepper	small	green
1984-3	1447426433198	48	filler	clarinet	target	1	1	tophat	distractor	2	2	carrot	distractor	3	3	1	1	0	music		1447426431469	music	False	False	False	clarinet	NA	NA
1984-3	1447426436209	49	colorAndSize	small_black_turtle	target	3	1	big_brown_turtle	distractor	2	3	big_brown_turtle	distractor	1	2	1	1	0	small		1447426435253	small	True	False	False	turtle	small	black
1984-3	1447426439668	50	filler	bison	target	3	3	mailbox	distractor	2	2	feather	distractor	1	1	1	1	0	large		1447426438488	large	False	False	False	bison	NA	NA
1984-3	1447426448811	51	filler	lobster	target	2	3	rhinoceros	distractor	3	1	tomato	distractor	1	2	1	1	0	restaraunt		1447426446387	restaraunt	False	False	False	lobster	NA	NA
1984-3	1447426452992	52	filler	bison	target	2	2	artichoke	distractor	1	3	tophat	distractor	3	1	1	1	0	animal		1447426451497	animal	False	False	False	bison	NA	NA
1984-3	1447426458848	53	filler	lobster	target	1	3	firehydrant	distractor	3	2	cherries	distractor	2	1	1	1	0	restaraunt		1447426456216	restaraunt	False	False	False	lobster	NA	NA
1984-3	1447426462564	54	sizeOnly	big_pink_phone	target	1	2	small_pink_phone	distractor	3	1	small_white_phone	distractor	2	3	1	1	0	big		1447426460872	big	True	False	False	phone	big	pink
1984-3	1447426469207	55	filler	eggplant	target	2	1	lobster	distractor	3	2	piano	distractor	1	3	1	1	0	black weiner		1447426466860	black weiner	False	False	False	eggplant	NA	NA
1984-3	1447426475452	56	filler	clarinet	target	1	1	banana	distractor	2	2	trumpet	distractor	3	3	1	1	0	black music		1447426474076	black music	False	False	False	clarinet	NA	NA
1984-3	1447426480822	57	filler	pumpkin	target	3	3	camera	distractor	1	1	raspberry	distractor	2	2	1	1	0	halloween		1447426479221	halloween	False	False	False	pumpkin	NA	NA
1984-3	1447426485975	58	filler	ketchup	target	1	2	santahat	distractor	3	1	coconut	distractor	2	3	1	1	0	katch		1447426483712	katch	False	False	False	ketchup	NA	NA
1984-3	1447426491218	59	filler	ketchup	target	3	1	broccoli	distractor	2	3	tophat	distractor	1	2	1	1	0	catch		1447426490032	catch	False	False	False	ketchup	NA	NA
1984-3	1447426497488	60	filler	piano	target	3	3	lion	distractor	2	2	banana	distractor	1	1	1	1	0	fingers		1447426495981	fingers	False	False	False	piano	NA	NA
1984-3	1447426502231	61	filler	egg	target	3	3	banana	distractor	1	2	fireextinguisher	distractor	2	1	1	1	0	breakfast		1447426500947	breakfast	False	False	False	egg	NA	NA
1984-3	1447426505442	62	filler	cactus	target	1	1	penguin	distractor	2	2	kitten	distractor	3	3	1	1	0	weed		1447426504044	weed	False	False	False	cactus	NA	NA
1984-3	1447426508288	63	colorAndSize	small_red_yarn	target	2	3	big_purple_yarn	distractor	1	1	big_purple_yarn	distractor	3	2	1	1	0	small		1447426507253	small	True	False	False	yarn	small	red
1984-3	1447426514389	64	filler	lime	target	3	2	hotdog	distractor	2	1	snake	distractor	1	3	1	1	0	round		1447426511331	round	False	False	False	lime	NA	NA
1984-3	1447426518119	65	filler	artichoke	target	1	1	camera	distractor	2	3	elephant	distractor	3	2	1	1	0	weed		1447426516567	weed	False	False	False	artichoke	NA	NA
1984-3	1447426521024	66	filler	lemon	target	2	1	firehydrant	distractor	1	2	banana	distractor	3	3	1	1	0	sour		1447426519955	sour	False	False	False	lemon	NA	NA
1984-3	1447426524288	67	filler	fireextinguisher	target	2	2	elephant	distractor	3	1	crocodile	distractor	1	3	1	1	0	red		1447426523313	red	False	False	False	fireextinguisher	NA	NA
1984-3	1447426528067	68	filler	television	target	1	3	ketchup	distractor	3	1	eggplant	distractor	2	2	1	1	0	old		1447426526854	old	False	False	False	television	NA	NA
1984-3	1447426530908	69	filler	cactus	target	2	2	firehydrant	distractor	3	3	basketball	distractor	1	1	1	1	0	weed		1447426529840	weed	False	False	False	cactus	NA	NA
1984-3	1447426534190	70	filler	baseball	target	3	3	zucchini	distractor	2	1	bear	distractor	1	2	1	1	0	sport		1447426533104	sport	False	False	False	baseball	NA	NA
1984-3	1447426538513	71	colorOnly	small_purple_billiardball	target	2	1	big_orange_billiardball	distractor	1	2	small_orange_billiardball	distractor	3	3	1	1	0	small purp		1447426537164	small purp	True	False	False	billiardball	small	purple
1984-3	1447426543747	72	colorOnly	big_red_bucket	target	1	1	big_pink_bucket	distractor	3	3	small_pink_bucket	distractor	2	2	1	1	0	red		1447426542132	red	False	True	False	bucket	big	red
1984-3	1447426548714	73	filler	tire	distractor	2	1	snake	target	1	3	orange	distractor	3	2	1	1	0	black weiner		1447426546902	black weiner	False	False	False	tire	NA	NA
1984-3	1447426552747	74	colorOnly	big_red_flower	target	1	3	big_purple_flower	distractor	2	2	small_purple_flower	distractor	3	1	1	1	0	big red		1447426551426	big red	True	True	False	flower	big	red
1984-3	1447426556984	75	filler	iguana	target	2	3	garlic	distractor	1	2	flamingo	distractor	3	1	1	1	0	green		1447426555741	green	False	False	False	iguana	NA	NA
1984-3	1447426562106	76	filler	garbagecan	target	1	2	fox	distractor	2	3	trumpet	distractor	3	1	1	1	0	basket		1447426559304	basket	False	False	False	garbagecan	NA	NA
1984-3	1447426565425	77	filler	basketball	target	3	2	flamingo	distractor	1	1	banana	distractor	2	3	1	1	0	sport		1447426564249	sport	False	False	False	basketball	NA	NA
1984-3	1447426568989	78	filler	fireextinguisher	target	1	1	snowflake	distractor	2	2	clarinet	distractor	3	3	1	1	0	fire		1447426567435	fire	False	False	False	fireextinguisher	NA	NA
1984-3	1447426574319	79	filler	gloves	target	3	1	sheep	distractor	1	3	television	distractor	2	2	1	1	0	condom		1447426572239	condom	False	False	False	gloves	NA	NA
1984-3	1447426578697	80	filler	teddybear	target	3	3	clarinet	distractor	2	1	kiwi	distractor	1	2	1	1	0	ted		1447426577331	ted	False	False	False	teddybear	NA	NA
1984-3	1447426581913	81	sizeOnly	big_brown_belt	target	3	3	small_black_belt	distractor	2	2	small_brown_belt	distractor	1	1	1	1	0	big		1447426580514	big	True	False	False	belt	big	brown
1984-3	1447426586794	82	filler	santahat	distractor	1	3	pumpkin	distractor	2	1	dresser	target	3	2	1	1	0	clothes		1447426585032	clothes	False	False	False	santahat	NA	NA
1984-3	1447426591192	83	filler	zucchini	target	1	2	orange	distractor	3	1	lemon	distractor	2	3	1	1	0	big dick		1447426589929	big dick	False	False	False	zucchini	NA	NA
1984-3	1447426595564	84	colorOnly	small_orange_coathanger	target	1	3	big_purple_coathanger	distractor	3	1	small_purple_coathanger	distractor	2	2	1	1	0	small orange		1447426594404	small orange	True	True	False	coathanger	small	orange
1984-3	1447426599201	85	filler	coconut	target	2	2	sheep	distractor	3	3	toilet	distractor	1	1	1	1	0	turd		1447426598228	turd	False	False	False	coconut	NA	NA
1984-3	1447426604086	86	filler	cherries	target	2	3	kiwi	distractor	1	1	eggplant	distractor	3	2	1	1	0	balls		1447426602546	balls	False	False	False	cherries	NA	NA
1984-3	1447426606901	87	sizeOnly	big_blue_folder	target	3	1	small_green_folder	distractor	2	3	small_blue_folder	distractor	1	2	1	1	0	big		1447426605932	big	True	False	False	folder	big	blue
1984-3	1447426610868	88	filler	camera	target	3	2	grapefruit	distractor	1	3	football	distractor	2	1	1	1	0	pic		1447426609527	pic	False	False	False	camera	NA	NA
1984-3	1447426616020	89	filler	bear	target	3	2	penguin	distractor	2	1	flamingo	distractor	1	3	1	1	0	big		1447426613876	big	False	False	False	bear	NA	NA
1984-3	1447426619583	90	filler	broccoli	target	2	1	snake	distractor	1	3	tooth	distractor	3	2	1	1	0	weed		1447426617954	weed	False	False	False	broccoli	NA	NA
1984-3	1447426623567	91	filler	carrot	target	1	1	penguin	distractor	3	2	bison	distractor	2	3	1	1	0	dick		1447426622295	dick	False	False	False	carrot	NA	NA
1984-3	1447426626398	92	sizeOnly	big_blue_ornament	target	1	1	small_purple_ornament	distractor	2	3	small_blue_ornament	distractor	3	2	1	1	0	big		1447426625162	big	True	False	False	ornament	big	blue
1984-3	1447426630543	93	filler	fox	target	3	1	garbagecan	distractor	2	3	garlic	distractor	1	2	1	1	0	animal		1447426629365	animal	False	False	False	fox	NA	NA
1984-3	1447426636015	94	filler	chick	target	2	2	tooth	distractor	3	3	camera	distractor	1	1	2	2	0	anim___al		1447426632284___1447426635252	anim	False	False	False	chick	NA	NA
1984-3	1447426637673	95	filler	chick	target	2	2	camera	distractor	1	1	tooth	distractor	3	3	1	1	0	big		1447426637571	big	False	False	False	chick	NA	NA
1984-3	1447426643230	96	filler	raspberry	target	3	2	zucchini	distractor	1	3	tire	distractor	2	1	1	1	0	red		1447426640139	red	False	False	False	raspberry	NA	NA
1984-3	1447426646332	97	filler	coconut	target	2	3	artichoke	distractor	3	2	firetruck	distractor	1	1	1	1	0	turd		1447426645120	turd	False	False	False	coconut	NA	NA
1984-3	1447426649859	98	colorOnly	small_yellow_napkin	target	2	3	big_orange_napkin	distractor	3	1	small_orange_napkin	distractor	1	2	1	1	0	yell		1447426648620	yell	False	False	False	napkin	small	yellow
1984-3	1447426652554	99	colorAndSize	small_green_rock	target	1	3	big_purple_rock	distractor	2	1	big_purple_rock	distractor	3	2	1	1	0	gree		1447426651636	gree	False	False	False	rock	small	green
1984-3	1447426654789	100	colorAndSize	small_red_chair	target	1	1	big_green_chair	distractor	2	3	big_green_chair	distractor	3	2	1	1	0	re		1447426653998	re	False	False	False	chair	small	red
1984-3	1447426658652	101	filler	piano	target	3	3	motorcycle	distractor	1	2	raspberry	distractor	2	1	1	1	0	pia		1447426657615	pia	False	False	False	piano	NA	NA
1984-3	1447426662156	102	filler	fox	target	2	3	lime	distractor	3	2	banana	distractor	1	1	1	1	0	fo		1447426660249	fo	False	False	False	fox	NA	NA
1984-3	1447426665849	103	filler	lobster	target	3	2	cherries	distractor	1	1	television	distractor	2	3	2	2	0	re___lob		1447426664332___1447426665842	re	False	False	False	lobster	NA	NA
1984-3	1447426669142	104	colorAndSize	small_blue_candle	target	1	1	big_red_candle	distractor	2	3	big_red_candle	distractor	3	2	1	1	0	blu		1447426667942	blu	False	False	False	candle	small	blue
1984-3	1447426674216	105	filler	eggplant	distractor	1	3	piano	distractor	3	2	elephant	target	2	1	1	1	0	big dick		1447426672038	big dick	False	False	False	eggplant	NA	NA
1984-3	1447426678779	106	filler	elephant	target	1	3	motorcycle	distractor	2	1	snowflake	distractor	3	2	1	1	0	big cack		1447426676903	big cack	False	False	False	elephant	NA	NA
1984-3	1447426681593	107	colorAndSize	big_purple_hairdryer	target	1	3	small_pink_hairdryer	distractor	2	1	small_pink_hairdryer	distractor	3	2	1	1	0	big		1447426680500	big	True	False	False	hairdryer	big	purple
1984-3	1447426685830	108	filler	orange	target	1	3	lemon	distractor	2	1	violin	distractor	3	2	1	1	0	fat round		1447426684570	fat round	False	False	False	orange	NA	NA
7782-f	1447426181405	1	filler	artichoke	target	2	1	tooth	distractor	3	2	eggplant	distractor	1	3	1	1	0	Green and leafy		1447426179659	Green and leafy	False	False	False	artichoke	NA	NA
7782-f	1447426187637	2	filler	rubberduck	target	2	1	snowflake	distractor	3	2	coconut	distractor	1	3	1	1	0	Yellow		1447426186289	Yellow	False	False	False	rubberduck	NA	NA
7782-f	1447426194140	3	filler	camera	target	1	3	flamingo	distractor	2	1	penguin	distractor	3	2	1	1	0	Mechanical		1447426192764	Mechanical	False	False	False	camera	NA	NA
7782-f	1447426203219	4	filler	toilet	target	1	1	firetruck	distractor	3	2	lobster	distractor	2	3	1	1	0	Home appliance		1447426201676	Home appliance	False	False	False	toilet	NA	NA
7782-f	1447426209786	5	filler	tire	target	1	2	television	distractor	3	1	smokedetector	distractor	2	3	1	1	0	Rubber		1447426208385	Rubber	False	False	False	tire	NA	NA
7782-f	1447426214482	6	filler	lime	target	2	3	pumpkin	distractor	3	2	lemon	distractor	1	1	1	1	0	Green		1447426213326	Green	False	False	False	lime	NA	NA
7782-f	1447426229482	7	filler	chick	target	1	3	egg	distractor	3	1	lion	distractor	2	2	1	1	0	Two legs		1447426224024	Two legs	False	False	False	chick	NA	NA
7782-f	1447426236508	8	filler	fox	target	1	3	snake	distractor	2	1	banana	distractor	3	2	1	1	0	Furry		1447426233970	Furry	False	False	False	fox	NA	NA
7782-f	1447426259856	9	filler	zucchini	target	3	2	strawberry	distractor	1	1	broccoli	distractor	2	3	1	1	0	Green and long		1447426258395	Green and long	False	False	False	zucchini	NA	NA
7782-f	1447426269088	10	filler	penguin	target	2	3	clarinet	distractor	3	1	bulldozer	distractor	1	2	1	1	0	Mammal		1447426266467	Mammal	False	False	False	penguin	NA	NA
7782-f	1447426277169	11	colorAndSize	big_black_turtle	target	3	1	small_brown_turtle	distractor	1	3	small_brown_turtle	distractor	2	2	1	1	0	Black		1447426274630	Black	False	True	False	turtle	big	black
7782-f	1447426284968	12	filler	rhinoceros	target	3	1	clarinet	distractor	2	3	firetruck	distractor	1	2	1	1	0	Animal		1447426283659	Animal	False	False	False	rhinoceros	NA	NA
7782-f	1447426298369	13	filler	horse	target	2	3	cherries	distractor	3	1	lion	distractor	1	2	1	1	0	Farm animal		1447426293309	Farm animal	False	False	False	horse	NA	NA
7782-f	1447426308335	14	filler	firetruck	target	2	1	snake	distractor	3	2	bison	distractor	1	3	1	1	0	Vehicle		1447426303824	Vehicle	False	False	False	firetruck	NA	NA
7782-f	1447426315561	15	filler	kitten	target	3	3	watermelon	distractor	1	2	lion	distractor	2	1	1	1	0	Small and cute		1447426314171	Small and cute	False	False	False	kitten	NA	NA
7782-f	1447426321438	16	filler	rhinoceros	target	3	2	strawberry	distractor	2	3	kiwi	distractor	1	1	1	1	0	Animal		1447426320050	Animal	False	False	False	rhinoceros	NA	NA
7782-f	1447426328670	17	filler	dresser	target	3	3	piano	distractor	1	1	hotdog	distractor	2	2	1	1	0	Furniture		1447426327179	Furniture	False	False	False	dresser	NA	NA
7782-f	1447426335383	18	filler	cactus	target	3	1	artichoke	distractor	2	2	grapefruit	distractor	1	3	1	1	0	Prickly		1447426333815	Prickly	False	False	False	cactus	NA	NA
7782-f	1447426345222	19	filler	carrot	target	2	3	basketball	distractor	1	1	trumpet	distractor	3	2	1	1	0	Vegetable		1447426341696	Vegetable	False	False	False	carrot	NA	NA
7782-f	1447426350863	20	filler	cherries	target	1	2	television	distractor	2	3	tire	distractor	3	1	1	1	0	Fruit		1447426349389	Fruit	False	False	False	cherries	NA	NA
7782-f	1447426356950	21	filler	feather	target	1	3	firetruck	distractor	3	2	trumpet	distractor	2	1	1	1	0	Bird		1447426355564	Bird	False	False	False	feather	NA	NA
7782-f	1447426363693	22	filler	lemon	target	3	3	baseball	distractor	1	2	tophat	distractor	2	1	1	1	0	Fruit		1447426362390	Fruit	False	False	False	lemon	NA	NA
7782-f	1447426373405	23	sizeOnly	small_yellow_napkin	target	1	3	big_orange_napkin	distractor	2	2	big_yellow_napkin	distractor	3	1	1	1	0	Smallest image		1447426371605	Smallest image	False	False	False	napkin	small	yellow
7782-f	1447426378524	24	colorOnly	small_blue_cushion	target	1	3	big_orange_cushion	distractor	2	2	small_orange_cushion	distractor	3	1	1	1	0	Blue		1447426377324	Blue	False	True	False	cushion	small	blue
7782-f	1447426383244	25	colorOnly	small_purple_coathanger	target	3	1	big_orange_coathanger	distractor	2	2	small_orange_coathanger	distractor	1	3	1	1	0	Purple		1447426381802	Purple	False	True	False	coathanger	small	purple
7782-f	1447426387344	26	colorAndSize	big_purple_rug	target	1	3	small_blue_rug	distractor	2	2	small_blue_rug	distractor	3	1	1	1	0	Purple		1447426386220	Purple	False	True	False	rug	big	purple
7782-f	1447426393964	27	filler	polarbear	target	2	1	raspberry	distractor	3	3	lemon	distractor	1	2	1	1	0	Animal		1447426392734	Animal	False	False	False	polarbear	NA	NA
7782-f	1447426398061	28	colorAndSize	big_purple_billiardball	target	2	3	small_orange_billiardball	distractor	1	1	small_orange_billiardball	distractor	3	2	1	1	0	Purple		1447426396974	Purple	False	True	False	billiardball	big	purple
7782-f	1447426403420	29	filler	chick	target	1	2	tomato	distractor	2	1	eggplant	distractor	3	3	1	1	0	Two legs		1447426402366	Two legs	False	False	False	chick	NA	NA
7782-f	1447426409540	30	filler	garbagecan	target	2	3	raspberry	distractor	1	1	motorcycle	distractor	3	2	1	1	0	Trash		1447426408121	Trash	False	False	False	garbagecan	NA	NA
7782-f	1447426414947	31	filler	football	target	1	2	snowflake	distractor	3	3	coconut	distractor	2	1	1	1	0	Sport		1447426413710	Sport	False	False	False	football	NA	NA
7782-f	1447426422923	32	filler	kitten	target	3	3	schoolbus	distractor	2	1	rhinoceros	distractor	1	2	1	1	0	Furry and cute		1447426421603	Furry and cute	False	False	False	kitten	NA	NA
7782-f	1447426430235	33	filler	teddybear	target	2	2	baseball	distractor	3	3	strawberry	distractor	1	1	1	1	0	Animal		1447426428379	Animal	False	False	False	teddybear	NA	NA
7782-f	1447426434136	34	colorOnly	small_blue_folder	target	3	3	big_green_folder	distractor	1	1	small_green_folder	distractor	2	2	1	1	0	Blue		1447426433088	Blue	False	True	False	folder	small	blue
7782-f	1447426439442	35	filler	crocodile	target	3	2	cactus	distractor	1	1	motorcycle	distractor	2	3	1	1	0	Animal		1447426438344	Animal	False	False	False	crocodile	NA	NA
7782-f	1447426443530	36	colorAndSize	small_blue_toothbrush	target	2	2	big_red_toothbrush	distractor	1	3	big_red_toothbrush	distractor	3	1	1	1	0	Blue		1447426442185	Blue	False	True	False	toothbrush	small	blue
7782-f	1447426448755	37	filler	egg	target	2	1	snake	distractor	3	3	bulldozer	distractor	1	2	1	1	0	White		1447426447589	White	False	False	False	egg	NA	NA
7782-f	1447426453362	38	filler	broccoli	target	3	2	egg	distractor	1	3	rubberduck	distractor	2	1	1	1	0	Green		1447426452335	Green	False	False	False	broccoli	NA	NA
7782-f	1447426457233	39	filler	basketball	target	2	1	chick	distractor	1	2	tire	distractor	3	3	1	1	0	Orange		1447426456090	Orange	False	False	False	basketball	NA	NA
7782-f	1447426461457	40	filler	santahat	target	2	1	banana	distractor	3	2	carrot	distractor	1	3	1	1	0	Red		1447426460386	Red	False	False	False	santahat	NA	NA
7782-f	1447426466953	41	filler	coconut	target	3	2	garbagecan	distractor	2	1	tomato	distractor	1	3	1	1	0	Brown		1447426465885	Brown	False	False	False	coconut	NA	NA
7782-f	1447426473226	42	filler	teddybear	target	1	3	raspberry	distractor	3	1	bulldozer	distractor	2	2	1	1	0	Animal		1447426471991	Animal	False	False	False	teddybear	NA	NA
7782-f	1447426476146	43	colorOnly	small_red_pepper	target	1	1	big_green_pepper	distractor	3	3	small_green_pepper	distractor	2	2	1	1	0	Red		1447426475535	Red	False	True	False	pepper	small	red
7782-f	1447426481098	44	filler	feather	target	3	1	strawberry	distractor	1	3	eggplant	distractor	2	2	1	1	0	Bird		1447426479361	Bird	False	False	False	feather	NA	NA
7782-f	1447426487096	45	filler	eggplant	target	2	1	elephant	distractor	1	3	zucchini	distractor	3	2	1	1	0	Purple		1447426485980	Purple	False	False	False	eggplant	NA	NA
7782-f	1447426496585	46	filler	smokedetector	target	3	1	mailbox	distractor	2	2	fox	distractor	1	3	1	1	0	Mechanical device		1447426494971	Mechanical device	False	False	False	smokedetector	NA	NA
7782-f	1447426500498	47	colorAndSize	small_pink_framee	target	3	2	big_green_framee	distractor	1	1	big_green_framee	distractor	2	3	1	1	0	Pink		1447426499274	Pink	False	True	False	framee	small	pink
7782-f	1447426505244	48	filler	firetruck	target	2	3	garlic	distractor	3	1	camera	distractor	1	2	1	1	0	Vehicle		1447426503960	Vehicle	False	False	False	firetruck	NA	NA
7782-f	1447426508904	49	colorAndSize	small_blue_butterfly	target	3	3	big_purple_butterfly	distractor	1	2	big_purple_butterfly	distractor	2	1	1	1	0	Blue		1447426508104	Blue	False	True	False	butterfly	small	blue
7782-f	1447426515239	50	filler	football	target	1	3	kitten	distractor	3	2	eggplant	distractor	2	1	1	1	0	Sport		1447426513914	Sport	False	False	False	football	NA	NA
7782-f	1447426519663	51	filler	firetruck	target	3	2	raspberry	distractor	2	1	flamingo	distractor	1	3	1	1	0	Vehicle		1447426518511	Vehicle	False	False	False	firetruck	NA	NA
7782-f	1447426523135	52	colorOnly	small_red_flower	target	2	2	small_purple_flower	distractor	1	1	big_purple_flower	distractor	3	3	1	1	0	Red		1447426522067	Red	False	True	False	flower	small	red
7782-f	1447426531203	53	filler	camera	target	2	2	fireextinguisher	distractor	3	1	cactus	distractor	1	3	1	1	0	Mechanical device		1447426529579	Mechanical device	False	False	False	camera	NA	NA
7782-f	1447426535542	54	filler	feather	target	1	3	horse	distractor	3	1	kiwi	distractor	2	2	1	1	0	Bird		1447426534094	Bird	False	False	False	feather	NA	NA
7782-f	1447426540832	55	filler	schoolbus	target	3	3	lemon	distractor	2	1	banana	distractor	1	2	1	1	0	Vehicle		1447426539744	Vehicle	False	False	False	schoolbus	NA	NA
